Drug_ID,Drug,Y,sa-score,molecular-weight,pca_1,pca_2,pca_3,pca_4,umap_1,umap_2,tsne_1,tsne_2,RA_score
Drug 5962,C=C(C)[C@H]1Cc2c(cc(O)c3c(=O)c4ccccc4n(C)c23)O1,1.0,3.188379,292.25,0.8990146,-0.09138335,0.13280435,0.3552131,-0.042236567,0.30211163,-0.1161837621901929,-0.1744541049810484,0.51651514
Drug 5963,COC1=C(N)C(=O)c2nc(-c3nc(C(=O)O)c(C)c(-c4ccc(OC)c(OC)c4O)c3N)ccc2C1=O,1.0,3.22425,307.34900000000005,0.8713283,-0.03378556,0.12596618,-0.011340529,-0.02257657,0.6333598,-0.1614828940922241,-0.2727415821293172,0.4518061
Drug 5966,NC(=O)C12OC1C(O)(c1ccccc1)NC2=O,0.0,3.945693,506.47100000000034,0.95477176,0.23117691,0.11774834,0.31464785,0.19349277,-0.16214293,-0.0425225649922775,0.4822818604421375,0.37704515
Drug 5967,O=[N+]([O-])c1ccc(N=Nc2c(O)ccc3ccccc23)c(Cl)c1,1.0,2.424153,234.211,0.87969965,-0.07063462,0.21544866,0.16512223,0.2051748,0.12715662,-0.03500579167946,0.0287854061785666,0.99523985
Drug 5969,c1ccc(-c2ccc(-c3ccccc3)cc2)cc1,0.0,1.0,327.7270000000001,0.9317987,0.06918646,-0.018276244,0.41719282,0.5336367,0.2805308,0.7425517413681425,-0.0598642103599503,0.99132186
Drug 5970,CCCC[C@@H](CC)COS(=O)(=O)O,0.0,2.84977,230.31,0.9434368,0.47380674,-0.17619807,0.33502454,0.49127805,-0.45166737,0.8793484089617976,0.139841546892015,0.9511106
Drug 5971,c1ccoc1,0.0,3.410035,210.295,0.9587074,0.079474114,-0.08797006,0.42436114,0.6111164,0.28738952,0.7028031909803175,-0.1796753258456693,0.982104
Drug 5972,c1ccc2c(c1)cc1c3c2ccc2cccc(c23)C2NC12,1.0,3.169315,68.07499999999999,0.91552323,-0.07813765,0.15032065,0.2433718,0.18886709,0.14447689,-0.1668208589095575,-0.1478072947518822,0.6697264
Drug 5973,NC(CCC(=O)NC(CSC(=O)NCCO)C(=O)NCC(=O)O)C(=O)O,0.0,3.390462,267.331,0.9605805,0.2710153,0.17632309,0.27495974,0.84864044,-0.5724356,0.4057966732981548,0.7355148146131232,0.23647761
Drug 5974,CCOC(=O)N(CCCC(=O)c1cccnc1)N=O,1.0,2.584695,394.4060000000001,0.92842233,0.19614452,0.0924887,0.38767564,0.4786334,-0.060987115,0.4621279563108241,0.1968688875341955,0.96580786
Drug 5975,CC(=O)Nc1cc2c(cc1OC(C)=O)-c1ccccc1C2,0.0,2.175975,265.269,0.93596977,0.07249547,0.06364295,0.40757203,0.38323247,0.2555045,0.195338172266451,-0.151153769168122,0.99010605
Drug 5977,O=c1c2c(O)cc(O)cc2oc2c(O)ccc(O)c12,1.0,2.607442,281.31100000000004,0.8798687,0.1205419,0.079482734,-0.023179412,0.22664213,0.0010926723,-0.1980726384389321,0.200906694890784,0.78562295
Drug 5978,O=C(O)C(Br)Br,1.0,2.651571,260.201,0.9272889,0.21279882,0.13812616,0.21770594,0.7633419,-0.09560132,0.195347940222303,0.519770887248923,0.9858261
Drug 5979,Cc1ccc(N=Nc2c(O)c(C(=O)O)cc3ccccc23)cc1S(=O)(=O)O,0.0,2.621518,217.844,0.87310386,0.0967899,0.26706183,0.4334201,0.23427522,0.122220516,0.1452403693300643,0.070174595691051,0.9947889
Drug 5981,O=NN1CCCNC1=O,1.0,3.297811,386.38500000000016,0.9091741,0.30363333,0.06853755,0.36666182,0.48008204,-0.31425714,0.5804152523942373,0.488932571498552,0.9233329
Drug 5982,S=C(Nc1ccccc1)Nc1ccccc1,0.0,1.336758,129.119,0.90708196,-0.051948592,0.07242501,0.5382296,0.55310464,0.25627303,0.2790677631071991,-0.6024217938651494,0.99627423
Drug 5983,CCCC(=O)c1cc(O)c(O)cc1O,1.0,2.232236,228.32,0.8974309,0.22070484,0.19625686,0.32544744,0.6961372,0.13615108,0.4898119175727729,0.1358729888481252,0.9928213
Drug 5984,CN(C)CCNC(=O)c1cccc2c(=O)c3ccccc3oc12,1.0,2.063735,196.202,0.90487194,0.058273874,0.2044217,0.4459777,0.24753499,0.58680964,-0.035372681637119,0.0548450971471097,0.99376327
Drug 5985,CC(=O)OC1CCC2(C)C(=CCC3C2CCC2(C)C(C(C)CCCC(C)C)CCC32)C1,0.0,4.215706,310.35300000000007,0.9213164,-0.16380006,0.044195376,0.21630806,-0.6636863,0.29208827,-0.5738572033071984,-0.5954472336873906,0.9613675
Drug 5986,CCCCCCCCCCCCCCCC(=O)OC/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C,0.0,3.082001,428.7010000000003,0.9360265,-0.08481912,-0.021503955,0.41777307,-0.70221525,0.10503626,0.0103032178120313,-0.9068353983070836,0.0018607607
Drug 5987,Cc1c2ccccc2cc2ccc3c(c12)C=CC(=O)C3=O,1.0,2.443075,524.8740000000004,0.8893506,-0.1702233,0.16567779,0.13856986,-0.25760353,0.56204283,-0.2706243928865506,0.1258561274908021,0.9742512
Drug 5990,O=C(O)CC[N+](=O)[O-],1.0,2.738251,272.303,0.9430938,0.37957317,0.19452305,0.43773845,0.7861178,-0.4605608,0.5321532752571805,0.695453023993062,0.9656791
Drug 5993,O=CNc1ccc2c(c1)Cc1ccccc1-2,1.0,2.098141,119.076,0.91610765,0.2567417,0.10173932,0.28459352,0.43212152,0.20911741,0.3492984050957587,-0.1119090979485284,0.95249474
Drug 5994,CN(C)c1ccc(C(=C2C=CC(=N)C=C2)c2ccc(N(C)C)cc2)cc1,0.0,2.676501,209.248,0.92487776,-0.17633992,0.08154896,-0.11985883,-0.4326558,0.65983844,-0.7930919130983686,-0.3052874495737861,0.7364159
Drug 5995,Cc1cc(N)c([N+](=O)[O-])cc1N,1.0,2.332641,343.47400000000005,0.9293503,0.2529385,0.122673914,0.5016712,0.47807765,0.014052153,0.344289507781971,0.1836999935492724,0.973823
Drug 5996,Nc1c(O)ccc2ccccc12,0.0,1.793844,167.168,0.9259556,0.06752903,0.033752337,0.2762645,0.58440614,0.20570421,0.5848980495302141,-0.1136377970219714,0.9897481
Drug 5997,COc1cccc2c1ccc1c(C(=O)O)cc3c(c12)OCO3,1.0,2.256552,159.188,0.8945442,-0.12579115,0.21477039,0.3662598,0.18200767,0.16544211,-0.0995379619844399,0.0080882184526908,0.9068731
Drug 5998,CN(CCO)C(=O)Nc1ccc(Cl)c(Cl)c1,0.0,1.918714,296.278,0.9024457,0.117028095,0.057315204,0.39001602,0.30222058,0.0992378,0.2356994159482439,0.0745044502256424,0.9979373
Drug 5999,CCn1c(N)nc2c3cccnc3cc(C)c21,1.0,2.454586,263.124,0.9132488,0.012585923,0.11697221,0.16460052,0.029746294,0.5593748,-0.043939740549878,-0.4477517481760792,0.9642246
Drug 6000,C[n+]1c2ccccc2cc2c(N)cccc21,1.0,2.370947,226.283,0.9280173,0.00947018,-0.026262686,0.13902704,0.14672887,0.53262424,-0.0371229066117723,-0.4522961936558462,0.25674376
Drug 6001,C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](OC(=O)/C=C/c5cccc(N(CCCl)CCCl)c5)CC[C@@]43C)[C@@H]1CCC(=O)N2,1.0,4.588789,209.272,0.8979028,-0.20301673,0.12536435,0.27257854,-0.7178364,0.36934614,-0.5573712484332479,-0.6511434485699173,0.55919653
Drug 6002,CN(C)CCNC(=O)c1ccc2ccc3cccnc3c2n1,1.0,2.165866,573.6050000000001,0.9385069,0.00334467,0.07531949,0.20351794,0.26734018,0.57135975,0.2309056901189686,-0.4753744904597383,0.9982332
Drug 6005,NCCCCC(N)C(=O)O,1.0,2.473668,294.35800000000006,0.9618518,0.64207524,0.042234704,0.3522592,0.6103103,-0.4352122,0.6117628604622964,0.5788324341376873,0.9813354
Drug 6006,O=[N+]([O-])c1cc2c3c(c1)CCc1cccc(c1-3)CC2,1.0,2.466555,146.19,0.9036368,0.0021450296,0.12359982,0.30147585,0.17887914,0.35880113,0.060328484348257,-0.3126534389611046,0.5377988
Drug 6007,COc1ccc(C(=O)C2OC2c2ccccc2)cc1,0.0,2.539098,251.28499999999997,0.9147739,0.086931884,0.04751242,0.4675478,0.37386155,0.23735142,0.3512793890917158,-0.1091321892583294,0.9266568
Drug 6010,CC(=O)OC1C2OC2C2=CC(=O)C3(CC2(C)C1C)OC3(C)C=O,1.0,5.669739,254.28500000000005,0.9170447,-0.18933618,0.11842365,0.26366386,0.10503137,0.0029379725,-0.2644472017091059,-0.1381582904522687,0.013629968
Drug 6011,Cc1ccc(-c2nc(-c3ccc(C)cc3C)[nH]c2-c2ccc(C)cc2)cc1,1.0,2.036442,320.34100000000007,0.8903777,-0.058055952,0.21614487,0.46776867,-0.25996506,0.34282672,-0.495647033797234,-0.4288610943045719,0.98483235
Drug 6013,CCCCN(C)N=O,1.0,2.796229,352.48100000000005,0.9386027,0.28388202,-0.19689581,0.3692281,0.47377813,-0.3959338,0.8017521121693194,0.2085505613127843,0.9790987
Drug 6015,O=Cc1ccco1,1.0,2.415626,116.164,0.93170124,0.2722367,0.07588977,0.4362167,0.6095195,-0.1363703,0.3742403889107651,0.391279007364431,0.9769735
Drug 6016,CCN(N=O)C(=N)N[N+](=O)[O-],1.0,3.941581,96.08499999999998,0.8566685,0.26322407,0.10324082,0.45489016,0.41719496,-0.07478559,0.2247521923159582,0.2326129492948314,0.8479619
Drug 6017,Cl/C=C/c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,0.0,3.164146,161.12099999999998,0.9270581,0.2586345,0.073788255,0.34869212,0.75214815,-0.03947866,0.2328742159403468,0.3629799270714006,0.9676809
Drug 6018,Oc1cc(Cl)c(Cl)c(Cl)c1,0.0,2.180259,310.822,0.9081348,0.1446749,0.041515738,0.4689883,0.7352395,-0.04700321,0.2745036084140091,0.3840082004903211,0.99045724
Drug 6019,CCCCOCN(C(=O)CCl)c1c(CC)cccc1CC,1.0,2.529861,197.448,0.9047101,-0.16531256,0.016489312,0.4444074,0.3304727,0.39023948,0.2883340990556282,-0.6777170685487736,0.9951414
Drug 6020,ON1CN(Cl)CN(Cl)C1,0.0,4.726549,311.85300000000007,0.92739046,0.15799297,0.055000737,0.44537315,0.63022923,-0.11414611,0.3211388255892057,0.3834084202359131,0.39623114
Drug 6022,COC(=O)C1=CCCN(N=O)C1,1.0,3.365793,172.015,0.89629734,0.18647243,0.118182756,0.32663703,0.44014418,-0.13294989,0.4413568912947867,0.335980493059256,0.8738834
Drug 6023,CN(CCO)C(=O)Nc1ccccc1,0.0,1.688624,170.16799999999998,0.9568044,0.40217605,-0.013334185,0.40524274,0.59426856,0.17868924,0.5868096759087569,-0.0111605112196427,0.99495053
Drug 6024,CCSCCSP(=S)(OC)OC,0.0,3.532743,194.234,0.9417063,0.09248915,0.03974607,0.47849905,0.5838866,-0.17322105,0.4710861151461347,0.2827549027917039,0.82702726
Drug 6028,CC/C(=C(/c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,0.0,2.020167,246.359,0.910499,-0.065681815,0.15781245,0.25341958,0.21474636,0.5567112,0.051483738931618,-0.716620710384397,0.9895425
Drug 6032,CC1C(C)(C)Nc2ccccc2C1(C)C1C(C)(C)Nc2ccccc2C1(C)C,0.0,4.090994,371.524,0.9181377,-0.03367074,0.0897773,0.31923398,-0.2529155,0.3838135,-0.0152893671188048,-0.4120782144528287,0.031426247
Drug 6033,CC(=O)Nc1ccc(Oc2ccc([N+](=O)[O-])cc2)cc1,1.0,1.623977,376.5880000000001,0.92801654,0.1153343,0.057540685,0.4374737,0.43578923,0.14138818,0.4715481709351598,-0.0325621106516275,0.99747795
Drug 6034,CNC(=O)Oc1ccc2c(c1)C1(C)CCN(C)C1N2C,0.0,3.441722,272.26,0.90495586,0.01630652,0.091295674,0.12307972,0.24652135,0.4011656,0.3407463149926641,-0.2642885853835746,0.79934365
Drug 6035,N#Cc1ccc([N+](=O)[O-])cc1,0.0,1.758917,275.352,0.9056926,0.11564366,0.11807478,0.41763735,0.4426738,-0.04153204,0.2511664002514518,0.2617249080859731,0.987324
Drug 6036,CC(C)Nc1ccccc1,0.0,1.430055,148.121,0.9643527,0.23427671,-0.13455993,0.60425764,0.66561866,0.31923747,0.756546595321585,-0.1796762777730218,0.9940897
Drug 6037,Cc1nc2c(c3[nH]c4ccccc4c13)C(=O)C=C(N1CC1)C2=O,1.0,2.756482,135.20999999999998,0.90371984,-0.09618963,0.14699861,0.3005209,0.14174306,0.26392925,-0.0602368540352192,-0.0658240002603187,0.8431838
Drug 6038,CC(=O)n1ccnc1,0.0,2.688415,303.3210000000001,0.96877944,0.5967403,-0.017640412,0.4802858,0.71388173,-0.25024348,0.7427077207001963,0.3723577655163287,0.98721933
Drug 6039,CC1(C)C[C@@H](N=C=O)C[C@](C)(CN=C=O)C1,0.0,4.576613,110.116,0.9086602,0.05774964,0.08811794,0.3826925,0.40630162,-0.16504753,0.0955698696334437,0.3132348704492658,0.9009321
Drug 6040,Cn1c(N)nc2c3ccncc3ccc21,1.0,2.464782,222.28799999999995,0.90563565,0.17602703,0.109449044,0.060247272,0.4753332,0.06214714,0.4073498089663747,0.181319026450842,0.981384
Drug 6041,CC(C)=CCC/C(C)=C\C=O,0.0,2.875734,198.229,0.9349829,0.30947125,0.059990335,0.37242484,0.42782605,-0.32468772,0.7812270516378619,0.1163587580152767,0.96601284
Drug 6042,COc1cc2c(cc1O)CCN[C@]21CSC2c3c(OC(C)=O)c(C)c4c(c3[C@H](COC1=O)N1[C@@H](O)[C@@H]3Cc5cc(C)c(OC)c(O)c5[C@H]([C@H]21)N3C)OCO4,1.0,7.14701,152.237,0.83075744,-0.09834172,0.17477465,0.23323227,-0.50484335,0.17413175,-0.7840299487465681,-0.1183837806946046,0.004042508
Drug 6043,c1ccc2c(c1)-c1cc3ccccc3cc1C1OC21,1.0,2.881769,761.85,0.90907794,0.032465946,0.10882484,0.40625834,0.16870105,0.123863935,-0.0954020969893702,0.0211785714189594,0.66824555
Drug 6044,O=C1OCC(C(Br)Br)=C1Br,1.0,3.666074,244.293,0.9191862,0.033513602,0.085265316,0.24668251,0.7679782,-0.032541513,0.2310732834999251,0.3774414991686202,0.94818974
Drug 6046,c1ccc(Nc2ccccc2)cc1,0.0,1.084346,334.789,0.9512732,0.09007671,-0.11238712,0.7475402,0.5841751,0.2687024,0.6995765321994466,-0.1377825236475882,0.9717368
Drug 6048,Cc1ccc([N+](=O)[O-])cc1N=[N+]([O-])c1cc([N+](=O)[O-])ccc1C,0.0,2.734649,169.227,0.9107888,-0.00695809,0.17497039,0.33387834,0.42955053,-0.047729135,0.2159068030582812,0.2724003214418767,0.6169484
Drug 6049,C[C@@H]1CNC(=O)N1c1ncc([N+](=O)[O-])s1,1.0,3.684588,316.2730000000001,0.8830229,0.025416866,0.16650139,0.37248927,0.3415165,-0.08447844,0.1761722754603172,0.2999048097922556,0.70195603
Drug 6050,CCCC[C@@H](CC)COP(=O)(OC[C@H](CC)CCCC)OC[C@H](CC)CCCC,0.0,3.627131,228.233,0.92824227,-0.13775122,-0.00697124,0.26726162,-0.50389546,-0.03632778,0.1730170282882624,-0.8268094237154632,0.8128343
Drug 6051,O=Nc1ccc(NO)cc1,1.0,2.610628,434.6420000000004,0.9470461,0.457527,-0.0019949675,0.3845692,0.5917586,0.1588229,0.5947285269057708,0.0104218641817945,0.9939506
Drug 6055,O=[N+]([O-])c1c(O)ccc2ccccc12,1.0,1.944685,138.12599999999998,0.88194984,-0.011111863,0.104038656,0.23343132,0.31837606,0.10807276,-0.0399285962468386,0.0506608514249155,0.99172264
Drug 6058,CN(CCCC(=O)c1cccnc1)N=O,1.0,2.530254,189.17,0.944526,0.27323455,0.060845256,0.32628727,0.53675807,-0.10247296,0.5010746923756286,0.262767587752741,0.9733965
Drug 6059,CCOC(=O)C(Cl)C(C)=O,0.0,2.996126,207.233,0.91660064,0.024995014,0.06153088,0.2658812,0.60918355,-0.08610922,0.1648402256599307,0.4426911503640887,0.9712289
Drug 6061,C(=NC1CCCCC1)=NC1CCCCC1,0.0,2.940293,164.588,0.95844465,-0.09151597,0.12300764,0.7065067,-0.12329531,0.013556957,0.4367219605687434,-0.3913123755741093,0.7908702
Drug 6062,CC1CCC2CC1C2(C)C,0.0,4.070956,206.333,0.95189035,0.31841138,-0.07073064,0.36704665,0.45234764,-0.36896992,0.7730499896926253,0.0878424922412756,0.9780165
Drug 6063,O=[N+]([O-])c1cccc2c1ncc1cnc3ccccc3c12,1.0,2.232108,138.254,0.93515843,-0.038853228,0.06651631,0.16158663,0.008522868,0.47692955,-0.1752042634498415,-0.4433834238229431,0.74608487
Drug 6065,Cn1c(-c2ccccc2)c(N=Nc2scc[n+]2C)c2ccccc21,1.0,2.862409,275.26700000000005,0.91723,-0.12554008,0.12568772,0.15110262,-0.038448215,0.4773357,-0.1853239832942619,-0.4137609387128768,0.7895599
Drug 6066,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,0.0,2.260298,333.44000000000005,0.9271693,-0.06325725,0.13749579,0.79471993,0.29452896,0.2594496,0.2764612356913816,-0.1846705838976881,0.7482367
Drug 6067,Nc1ccc(-c2ccc(N)c(Br)c2)cc1Br,1.0,2.137633,308.3810000000001,0.9339695,0.010106988,0.09489085,0.124845535,0.025462389,0.55166626,-0.0722417183058017,-0.4604593533931393,0.9473199
Drug 6068,CC(C)Cc1ccc(C(C)C(=O)O)cc1,0.0,2.191755,342.034,0.92265326,0.26602995,0.070918694,0.30730763,0.5098736,0.17066586,0.4938634754408412,-0.0262334787828667,0.9899624
Drug 6069,CCc1c2ccccc2c(C)c2ccc3ccccc3c12,0.0,2.01702,206.285,0.8983418,-0.11262989,0.09886529,0.22043408,0.14387488,0.3823793,-0.0268819994827971,-0.1613816587948165,0.94739014
Drug 6070,O=[N+]([O-])c1ccc(Oc2ccc(Cl)cc2Cl)cc1,1.0,1.677703,270.375,0.90217644,0.051203772,0.15053272,0.3525545,0.30465007,0.20822084,0.0341718441214263,-0.0446698033503783,0.9976299
Drug 6072,c1ccc2c([C@@H]3CO3)c3ccccc3cc2c1,1.0,2.417557,284.098,0.9350789,-0.047237977,0.03972622,0.38166565,0.4511963,0.33104634,0.6754778870977134,-0.3645373105864309,0.89972955
Drug 6074,c1ccc(Nc2ccc3ccccc3c2)cc1,0.0,1.394801,220.271,0.9207166,0.074430704,0.09284407,0.4332378,0.55290973,0.23796201,0.1494184557511302,-0.1032885054134517,0.9429901
Drug 6078,CCC(C)(C)OC,0.0,2.504486,219.287,0.943691,0.30073428,-0.0022251979,0.4811497,0.80890346,-0.25609773,0.701725964157787,0.3061603210085528,0.9385115
Drug 6079,CC/C=C/C=O,1.0,3.106525,102.17699999999998,0.92909914,0.16647588,0.07658456,0.4673314,0.4205371,-0.30372286,0.7729155600752502,0.1046416171110587,0.9545418
Drug 6084,CCOc1cc(C=O)ccc1O,0.0,1.887087,84.118,0.9280033,0.22373861,0.07163778,0.28909165,0.64218163,0.21728337,0.5716093241019937,-0.0712319180575179,0.99777347
Drug 6085,CN=C1C=CC(=C(c2ccc(NC)cc2)c2ccc(N(C)C)cc2)C=C1,0.0,2.711941,166.176,0.90361464,-0.13365078,0.15384237,-0.056701183,-0.4289027,0.65480125,-0.7932362392439425,-0.3050230341679691,0.45316568
Drug 6086,CN(C)CCNC(=O)c1cccc2c(O)c3ccccc3nc12,1.0,2.162105,343.47400000000005,0.916138,0.0060773566,0.14319953,0.30954906,0.260625,0.60058355,0.0468487381611703,-0.6760419933184486,0.9946938
Drug 6087,O=NN1CC(=O)NC1=O,1.0,3.259526,309.3690000000001,0.8926329,0.20047238,0.1712037,0.38446978,0.3808006,-0.2553742,0.3848059311629363,0.5292613744765949,0.9060805
Drug 6090,C=CCN=C=S,1.0,4.261995,129.075,0.91732746,-0.09565735,0.101439096,0.35090074,-0.75468385,0.5036057,-0.4579023001702898,-0.7523338339670803,0.9682823
Drug 6092,COC(=O)CCC(=O)OC,0.0,1.707945,99.158,0.9527359,0.1905984,0.060237434,0.2070076,0.76262116,-0.1076504,0.153257547493642,0.4683332545106899,0.97806066
Drug 6093,COc1ccc(C(=O)/C=C/c2ccccc2)cc1,0.0,1.528066,146.142,0.92564917,0.013537779,0.04995311,0.3900056,0.36416674,0.21439672,0.2679893969185828,-0.1126380314733479,0.99813
Drug 6094,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,0.0,2.432754,238.28600000000003,0.9196001,-0.0015768632,0.2082426,0.5063067,0.15505862,0.3805492,0.0627369095624729,-0.3191783434271961,0.98836666
Drug 6096,CC(=O)CC(=O)Nc1ccccc1C,0.0,1.594319,343.21700000000004,0.90092677,0.28918958,0.12955783,0.45043647,0.5278009,0.13984501,0.5028955165490863,0.0327899374152381,0.99904424
Drug 6097,CCOC(=O)C1=C(C)N=C(C)C(=C(O)OCC2COC3(CCCC3)O2)C1c1cccc(Cl)c1,0.0,4.174932,191.23,0.92281663,-0.15591556,0.19029397,0.41618234,-0.45037532,0.27340567,-0.6947823669906349,-0.4069163346420136,0.014195742
Drug 6100,CCCCOC(=O)CC(CC(=O)OCCCC)(OC(C)=O)C(=O)OCCCC,0.0,2.6925,475.9690000000003,0.90031904,-0.24673057,0.12838428,0.101224214,-0.4383883,-0.18966806,0.1217327562184906,-0.8343464798418516,0.8772993
Drug 6101,CC(C)c1cc(-c2ccccc2)cc(C(C)C)c1N,0.0,2.042554,402.4840000000002,0.910786,0.12124407,0.1510721,0.47507954,0.45716143,0.47779167,0.4725968170762392,-0.5318011996150652,0.97336864
Drug 6102,O=S1(=O)c2cccc3ccc4c5ccccc5cc1c4c23,1.0,2.494243,253.389,0.8984608,-0.12516399,0.17584991,0.20964578,0.16828942,0.17125762,-0.1011746338660865,-0.0012219081526046,0.68920493
Drug 6103,O=Cc1ccc(C(=O)ON(OCc2ccccc2)C(=O)c2ccccc2)cc1,1.0,2.363785,290.3430000000001,0.90640396,-0.044183582,0.14772141,0.60111696,0.3212843,0.1880517,0.2327202709273397,-0.1074636587627583,0.99303234
Drug 6105,O=[N+]([O-])c1cccc(Br)c1,1.0,1.763459,375.38000000000005,0.8829244,0.05668913,0.08156834,0.4209536,0.43870175,-0.035057843,0.2331751730647903,0.2556876436299338,0.99573576
Drug 6106,Cc1cc(-c2cc3c(cc2F)n2c(=O)n(O)c(=O)cc2n3C2CC2)cc(C)n1,1.0,3.255533,202.007,0.89133286,-0.06982766,0.24153815,0.3584126,-0.05826366,0.36684334,-0.335931904679782,-0.2331330737168616,0.82510823
Drug 6109,COC(=O)C[C@@H]1[C@@]2(C)C(=O)C=C[C@@]3(C)C(=O)O[C@H](C32)[C@H]2OC3C[C@@H](c4ccoc4)C(C)=C3[C@]21C,0.0,5.31812,380.3790000000001,0.9031577,-0.054281667,0.106611125,0.22158521,-0.81453246,0.32836044,-0.7480066018343121,-0.4959731815847374,0.0034796041
Drug 6110,CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,0.0,3.574971,466.53000000000026,0.88335013,-0.14366715,0.19569364,0.42530635,-0.3485855,0.26560092,-0.6200201420004964,-0.3941621785638942,0.8394022
Drug 6111,OC1CC=Cc2c1cc1ccc3cccc4ccc2c1c34,1.0,3.077448,416.30400000000014,0.9040467,-0.11707792,0.1909989,0.27362084,0.16522181,0.105712295,-0.0996785543227666,-0.0639351934655073,0.7543152
Drug 6115,S=C=S,0.0,4.455003,270.331,0.9273897,0.0023503527,0.12231968,0.34014666,0.61433506,-0.05666125,0.2229614298096215,0.4153269519628303,0.9808117
Drug 6116,O=CN(O)c1ccc(-c2ccccc2)cc1,1.0,2.071,76.14500000000001,0.95445395,0.23550154,-0.008115351,0.41702202,0.44563735,0.20028293,0.3048931993682489,-0.0802815984422591,0.9101251
Drug 6117,OCC1=CCN2CC[C@@H](O)[C@@H]12,0.0,3.910357,213.236,0.9432063,0.33949733,-0.046623766,0.36026686,0.22746444,-0.6439954,0.1161017907111648,0.8803003462387292,0.8884611
Drug 6118,CCOC(=O)c1[nH]c2ccccc2c1/N=C/c1ccc([N+](=O)[O-])cc1,1.0,2.432814,155.19700000000003,0.8759893,-0.051246166,0.18672511,0.57580507,0.14280331,0.22815084,0.1310035873835119,-0.134600290664788,0.99460125
Drug 6119,CC(=O)OC1COC(Nc2ccc(C(=O)O)cc2)C(OC(C)=O)C1OC(C)=O,0.0,3.604997,337.3350000000001,0.91994995,-0.013420925,0.17589,0.35357228,-0.41396666,-0.22718972,0.1195050517897413,-0.2029943855756126,0.8922163
Drug 6120,CCN(N=O)C(N)=O,1.0,3.249444,395.3640000000002,0.9178948,0.36628234,0.09661332,0.36100796,0.53100944,-0.3288018,0.577966189733249,0.4996998377364535,0.9826645
Drug 6122,Cc1cccc2nc3c(ccc4ccccc43)cc12,1.0,1.828683,117.108,0.9105176,-0.109525725,0.12000511,0.22427048,0.123117685,0.307603,-0.0519525214960043,-0.4227316416634132,0.97805417
Drug 6123,c1ccc2c(c1)-c1cc3c(cc1C1OC21)-c1ccccc1C1OC31,1.0,3.689439,243.30900000000003,0.9034389,0.0860042,0.14205511,0.36039042,0.45362782,0.47743833,0.4719834291505495,-0.5405329278597467,0.23925786
Drug 6125,OCC1OC(n2cnc3c2ncn2ccnc32)CC1O,0.0,3.775025,310.35200000000003,0.9163324,0.3433433,0.06919823,0.13951208,0.085810184,-0.26259995,-0.1950228997783793,0.5544715999994184,0.7347639
Drug 6128,O=S(=O)(Nc1cccc(Cl)c1)c1cccc2cccnc12,0.0,1.857023,275.26800000000003,0.9023818,-0.12671578,0.050243154,0.36111698,-0.0769155,0.47892022,-0.2102379900298631,-0.4106445409279697,0.99464214
Drug 6131,CN(C)Cc1ccccc1,0.0,1.288992,318.785,0.95609206,0.21006829,-0.1761485,0.5025404,0.6801872,0.34938478,0.8100177912087275,-0.183290311155413,0.99085706
Drug 6132,CC1=C2C(=CO[C@H](C)[C@H]2C)C(O)=C(C(=O)O)C1=O,0.0,4.203991,135.20999999999998,0.9107928,-0.05098696,0.24679948,0.28770503,0.3123194,-0.08789319,0.1081477276558548,0.2733375490826324,0.41820532
Drug 6134,O=C1NCNC(=O)N1,1.0,3.549879,250.24999999999997,0.94442976,0.5596968,0.22140321,0.33344948,0.45189214,-0.28855222,0.4036824283940581,0.5154159654390573,0.92208636
Drug 6136,CNc1ccc2nc(C)c(C)nc2c1C,1.0,2.371566,115.09199999999998,0.9180539,0.14749105,0.14023757,0.30042127,0.2397989,0.35469055,0.3894233613485277,0.1422544681936229,0.988032
Drug 6137,COC(=O)c1oc(NO)c(-c2ccccc2)c1-c1ccccc1,0.0,2.400306,201.273,0.878727,0.062387586,0.1558106,0.70785314,0.28703022,0.20678258,0.1661038362783703,-0.1491515965974616,0.8935179
Drug 6138,OC1c2cccc3ccc4c5ccccc5cc1c4c23,1.0,2.744023,309.321,0.9057747,-0.106683165,0.14399503,0.21219197,0.22903585,0.16566348,-0.0974567824728656,-0.1392205381014575,0.5833934
Drug 6139,COC(=O)c1oc(N)c(Cl)c1Cl,0.0,3.094286,256.304,0.9292522,0.107976936,0.065750346,0.44037542,0.74113464,-0.034563303,0.2317333314068937,0.3620731358139529,0.98369896
Drug 6142,O=C1NC(=S)NC(=O)C1C(=O)Nc1ccccc1,0.0,2.318246,210.016,0.9020205,0.085730545,0.22367105,0.4318259,0.3203175,-0.07629043,-0.0239961275063148,0.1535740072557216,0.86369646
